genome_id	genome_name	taxon_id	antibiotic	resistant_phenotype	measurement	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_method_version	laboratory_typing_platform	vendor	testing_standard	testing_standard_year	source
562.22945	Escherichia coli O13/O135:H4 strain ECO0557	562	ceftazidime	Susceptible					Agar dilution						
562.22945	Escherichia coli O13/O135:H4 strain ECO0557	562	cefuroxime	Susceptible					Agar dilution						
562.22945	Escherichia coli O13/O135:H4 strain ECO0557	562	ciprofloxacin	Susceptible					Agar dilution						
562.22945	Escherichia coli O13/O135:H4 strain ECO0557	562	gentamicin	Susceptible					Agar dilution						
562.22945	Escherichia coli O13/O135:H4 strain ECO0557	562	imipenem	Susceptible					Agar dilution						
562.22945	Escherichia coli O13/O135:H4 strain ECO0557	562	piperacillin/tazobactam	Susceptible					Agar dilution						
562.22945	Escherichia coli O13/O135:H4 strain ECO0557	562	tigecycline	Susceptible					Agar dilution						
562.23223	Escherichia coli O13/O135:H4 strain ECO0846	562	amoxicillin	Resistant					Agar dilution						
562.23223	Escherichia coli O13/O135:H4 strain ECO0846	562	amoxicillin/clavulanic acid	Susceptible					Agar dilution						
562.23223	Escherichia coli O13/O135:H4 strain ECO0846	562	cefotaxime	Susceptible					Agar dilution						
562.23223	Escherichia coli O13/O135:H4 strain ECO0846	562	ceftazidime	Susceptible					Agar dilution						
562.23223	Escherichia coli O13/O135:H4 strain ECO0846	562	cefuroxime	Susceptible					Agar dilution						
562.23223	Escherichia coli O13/O135:H4 strain ECO0846	562	ciprofloxacin	Susceptible					Agar dilution						
562.23223	Escherichia coli O13/O135:H4 strain ECO0846	562	gentamicin	Susceptible					Agar dilution						
562.23223	Escherichia coli O13/O135:H4 strain ECO0846	562	imipenem	Susceptible					Agar dilution						
562.23223	Escherichia coli O13/O135:H4 strain ECO0846	562	piperacillin/tazobactam	Susceptible					Agar dilution						
562.23223	Escherichia coli O13/O135:H4 strain ECO0846	562	tigecycline	Susceptible					Agar dilution						
562.23263	Escherichia coli O13/O135:H4 strain ECO0898	562	amoxicillin	Susceptible					Agar dilution						
562.23263	Escherichia coli O13/O135:H4 strain ECO0898	562	amoxicillin/clavulanic acid	Susceptible					Agar dilution						
562.23263	Escherichia coli O13/O135:H4 strain ECO0898	562	cefotaxime	Susceptible					Agar dilution						
562.23263	Escherichia coli O13/O135:H4 strain ECO0898	562	ceftazidime	Susceptible					Agar dilution						
562.23263	Escherichia coli O13/O135:H4 strain ECO0898	562	cefuroxime	Resistant					Agar dilution						
562.23263	Escherichia coli O13/O135:H4 strain ECO0898	562	ciprofloxacin	Susceptible					Agar dilution						
562.23263	Escherichia coli O13/O135:H4 strain ECO0898	562	gentamicin	Susceptible					Agar dilution						
562.23263	Escherichia coli O13/O135:H4 strain ECO0898	562	imipenem	Susceptible					Agar dilution						
562.23263	Escherichia coli O13/O135:H4 strain ECO0898	562	piperacillin/tazobactam	Susceptible					Agar dilution						
562.23263	Escherichia coli O13/O135:H4 strain ECO0898	562	tigecycline	Susceptible					Agar dilution						
562.23873	Escherichia coli O13/O135:H4 strain ECO0910	562	amoxicillin	Susceptible					Agar dilution						
562.23873	Escherichia coli O13/O135:H4 strain ECO0910	562	amoxicillin/clavulanic acid	Susceptible					Agar dilution						
562.23873	Escherichia coli O13/O135:H4 strain ECO0910	562	cefotaxime	Susceptible					Agar dilution						
562.23873	Escherichia coli O13/O135:H4 strain ECO0910	562	ceftazidime	Susceptible					Agar dilution						
562.23873	Escherichia coli O13/O135:H4 strain ECO0910	562	cefuroxime	Susceptible					Agar dilution						
562.23873	Escherichia coli O13/O135:H4 strain ECO0910	562	ciprofloxacin	Susceptible					Agar dilution						
562.23873	Escherichia coli O13/O135:H4 strain ECO0910	562	gentamicin	Susceptible					Agar dilution						
562.23873	Escherichia coli O13/O135:H4 strain ECO0910	562	imipenem	Susceptible					Agar dilution						
562.23873	Escherichia coli O13/O135:H4 strain ECO0910	562	piperacillin/tazobactam	Susceptible					Agar dilution						
562.23873	Escherichia coli O13/O135:H4 strain ECO0910	562	tigecycline	Susceptible					Agar dilution						
562.23318	Escherichia coli O13/O135:H4 strain ECO0970	562	amoxicillin	Susceptible					Agar dilution						
562.23318	Escherichia coli O13/O135:H4 strain ECO0970	562	amoxicillin/clavulanic acid	Susceptible					Agar dilution						
562.23318	Escherichia coli O13/O135:H4 strain ECO0970	562	cefotaxime	Susceptible					Agar dilution						
562.23318	Escherichia coli O13/O135:H4 strain ECO0970	562	ceftazidime	Susceptible					Agar dilution						
562.23318	Escherichia coli O13/O135:H4 strain ECO0970	562	cefuroxime	Susceptible					Agar dilution						
562.23318	Escherichia coli O13/O135:H4 strain ECO0970	562	ciprofloxacin	Susceptible					Agar dilution						
562.23318	Escherichia coli O13/O135:H4 strain ECO0970	562	gentamicin	Susceptible					Agar dilution						
562.23318	Escherichia coli O13/O135:H4 strain ECO0970	562	imipenem	Susceptible					Agar dilution						
562.23318	Escherichia coli O13/O135:H4 strain ECO0970	562	piperacillin/tazobactam	Susceptible					Agar dilution						
562.23318	Escherichia coli O13/O135:H4 strain ECO0970	562	tigecycline	Susceptible					Agar dilution						
562.23424	Escherichia coli O13/O135:H4 strain ECO0987	562	amoxicillin	Susceptible					Agar dilution						
562.23424	Escherichia coli O13/O135:H4 strain ECO0987	562	amoxicillin/clavulanic acid	Susceptible					Agar dilution						
562.23424	Escherichia coli O13/O135:H4 strain ECO0987	562	cefotaxime	Susceptible					Agar dilution						
562.23424	Escherichia coli O13/O135:H4 strain ECO0987	562	ceftazidime	Susceptible					Agar dilution						
562.23424	Escherichia coli O13/O135:H4 strain ECO0987	562	cefuroxime	Susceptible					Agar dilution						
562.23424	Escherichia coli O13/O135:H4 strain ECO0987	562	ciprofloxacin	Susceptible					Agar dilution						
562.23424	Escherichia coli O13/O135:H4 strain ECO0987	562	gentamicin	Susceptible					Agar dilution						
562.23424	Escherichia coli O13/O135:H4 strain ECO0987	562	imipenem	Susceptible					Agar dilution						
562.23424	Escherichia coli O13/O135:H4 strain ECO0987	562	piperacillin/tazobactam	Susceptible					Agar dilution						
562.23424	Escherichia coli O13/O135:H4 strain ECO0987	562	tigecycline	Susceptible					Agar dilution						
562.23824	Escherichia coli O13/O135:H4 strain ECO1087	562	amoxicillin	Resistant					Agar dilution						
562.23824	Escherichia coli O13/O135:H4 strain ECO1087	562	amoxicillin/clavulanic acid	Resistant					Agar dilution						
562.23824	Escherichia coli O13/O135:H4 strain ECO1087	562	cefotaxime	Susceptible					Agar dilution						
562.23824	Escherichia coli O13/O135:H4 strain ECO1087	562	ceftazidime	Susceptible					Agar dilution						
562.23824	Escherichia coli O13/O135:H4 strain ECO1087	562	cefuroxime	Susceptible					Agar dilution						
562.23824	Escherichia coli O13/O135:H4 strain ECO1087	562	ciprofloxacin	Susceptible					Agar dilution						
562.23824	Escherichia coli O13/O135:H4 strain ECO1087	562	gentamicin	Susceptible					Agar dilution						
562.23824	Escherichia coli O13/O135:H4 strain ECO1087	562	imipenem	Susceptible					Agar dilution						
562.23824	Escherichia coli O13/O135:H4 strain ECO1087	562	piperacillin/tazobactam	Susceptible					Agar dilution						
562.23824	Escherichia coli O13/O135:H4 strain ECO1087	562	tigecycline	Susceptible					Agar dilution						
562.23344	Escherichia coli O13/O135:H4 strain ECO1107	562	amoxicillin	Resistant					Agar dilution						
562.23344	Escherichia coli O13/O135:H4 strain ECO1107	562	amoxicillin/clavulanic acid	Susceptible					Agar dilution						
562.23344	Escherichia coli O13/O135:H4 strain ECO1107	562	cefotaxime	Susceptible					Agar dilution						
562.23344	Escherichia coli O13/O135:H4 strain ECO1107	562	ceftazidime	Susceptible					Agar dilution						
562.23344	Escherichia coli O13/O135:H4 strain ECO1107	562	cefuroxime	Susceptible					Agar dilution						
562.23344	Escherichia coli O13/O135:H4 strain ECO1107	562	ciprofloxacin	Resistant					Agar dilution						
562.23344	Escherichia coli O13/O135:H4 strain ECO1107	562	gentamicin	Susceptible					Agar dilution						
562.23344	Escherichia coli O13/O135:H4 strain ECO1107	562	imipenem	Susceptible					Agar dilution						
562.23344	Escherichia coli O13/O135:H4 strain ECO1107	562	piperacillin/tazobactam	Susceptible					Agar dilution						
562.23344	Escherichia coli O13/O135:H4 strain ECO1107	562	tigecycline	Susceptible					Agar dilution						
562.23407	Escherichia coli O13/O135:H4 strain ECO1174	562	amoxicillin	Susceptible					Agar dilution						
562.23407	Escherichia coli O13/O135:H4 strain ECO1174	562	amoxicillin/clavulanic acid	Susceptible					Agar dilution						
562.23407	Escherichia coli O13/O135:H4 strain ECO1174	562	cefotaxime	Susceptible					Agar dilution						
562.23407	Escherichia coli O13/O135:H4 strain ECO1174	562	ceftazidime	Susceptible					Agar dilution						
562.23407	Escherichia coli O13/O135:H4 strain ECO1174	562	cefuroxime	Susceptible					Agar dilution						
562.23407	Escherichia coli O13/O135:H4 strain ECO1174	562	ciprofloxacin	Susceptible					Agar dilution						
562.23407	Escherichia coli O13/O135:H4 strain ECO1174	562	gentamicin	Susceptible					Agar dilution						
562.23407	Escherichia coli O13/O135:H4 strain ECO1174	562	imipenem	Susceptible					Agar dilution						
562.23407	Escherichia coli O13/O135:H4 strain ECO1174	562	piperacillin/tazobactam	Susceptible					Agar dilution						
562.23407	Escherichia coli O13/O135:H4 strain ECO1174	562	tigecycline	Susceptible					Agar dilution						
562.23557	Escherichia coli O13/O135:H4 strain ECO1243	562	amoxicillin	Susceptible					Agar dilution						
562.23557	Escherichia coli O13/O135:H4 strain ECO1243	562	amoxicillin/clavulanic acid	Susceptible					Agar dilution						
562.23557	Escherichia coli O13/O135:H4 strain ECO1243	562	cefotaxime	Susceptible					Agar dilution						
562.23557	Escherichia coli O13/O135:H4 strain ECO1243	562	ceftazidime	Susceptible					Agar dilution						
562.23557	Escherichia coli O13/O135:H4 strain ECO1243	562	cefuroxime	Susceptible					Agar dilution						
562.23557	Escherichia coli O13/O135:H4 strain ECO1243	562	ciprofloxacin	Susceptible					Agar dilution						
562.23557	Escherichia coli O13/O135:H4 strain ECO1243	562	gentamicin	Susceptible					Agar dilution						
562.23557	Escherichia coli O13/O135:H4 strain ECO1243	562	imipenem	Susceptible					Agar dilution						
562.23557	Escherichia coli O13/O135:H4 strain ECO1243	562	piperacillin/tazobactam	Susceptible					Agar dilution						
562.23557	Escherichia coli O13/O135:H4 strain ECO1243	562	tigecycline	Susceptible					Agar dilution						
562.23686	Escherichia coli O13/O135:H4 strain ECO1346	562	amoxicillin	Susceptible					Agar dilution						
562.23686	Escherichia coli O13/O135:H4 strain ECO1346	562	amoxicillin/clavulanic acid	Susceptible					Agar dilution						
562.23686	Escherichia coli O13/O135:H4 strain ECO1346	562	cefotaxime	Susceptible					Agar dilution						
562.23686	Escherichia coli O13/O135:H4 strain ECO1346	562	ceftazidime	Susceptible					Agar dilution						
562.23686	Escherichia coli O13/O135:H4 strain ECO1346	562	cefuroxime	Susceptible					Agar dilution						
562.23686	Escherichia coli O13/O135:H4 strain ECO1346	562	ciprofloxacin	Susceptible					Agar dilution						
562.23686	Escherichia coli O13/O135:H4 strain ECO1346	562	gentamicin	Susceptible					Agar dilution						
562.23686	Escherichia coli O13/O135:H4 strain ECO1346	562	imipenem	Susceptible					Agar dilution						
562.23686	Escherichia coli O13/O135:H4 strain ECO1346	562	piperacillin/tazobactam	Susceptible					Agar dilution						
562.23686	Escherichia coli O13/O135:H4 strain ECO1346	562	tigecycline	Susceptible					Agar dilution						
562.23665	Escherichia coli O13/O135:H4 strain ECO1400	562	amoxicillin	Susceptible					Agar dilution						
562.23665	Escherichia coli O13/O135:H4 strain ECO1400	562	amoxicillin/clavulanic acid	Susceptible					Agar dilution						
562.23665	Escherichia coli O13/O135:H4 strain ECO1400	562	cefotaxime	Susceptible					Agar dilution						
562.23665	Escherichia coli O13/O135:H4 strain ECO1400	562	ceftazidime	Susceptible					Agar dilution						
562.23665	Escherichia coli O13/O135:H4 strain ECO1400	562	cefuroxime	Susceptible					Agar dilution						
562.23665	Escherichia coli O13/O135:H4 strain ECO1400	562	ciprofloxacin	Susceptible					Agar dilution						
562.23665	Escherichia coli O13/O135:H4 strain ECO1400	562	gentamicin	Susceptible					Agar dilution						
562.23665	Escherichia coli O13/O135:H4 strain ECO1400	562	imipenem	Susceptible					Agar dilution						
562.23665	Escherichia coli O13/O135:H4 strain ECO1400	562	piperacillin/tazobactam	Susceptible					Agar dilution						
